,informant,start,end,filename,corpus,text,gender,age
Sib_17-m_83.2_86.37,Sib_17-m,83.2,86.37,./trimmed/Sib_17-m_83.2_86.37.wav,standart,"∙∙∙ От эээ западных границ-ц,",m,70
Sib_17-m_86.37_87.68,Sib_17-m,86.37,87.68,./trimmed/Sib_17-m_86.37_87.68.wav,standart,"шла шла,",m,70
Sib_17-m_87.68_89.1,Sib_17-m,87.68,89.1,./trimmed/Sib_17-m_87.68_89.1.wav,standart,"дошла до Воронежа,",m,70
Sib_17-m_89.1_94.7,Sib_17-m,89.1,94.7,./trimmed/Sib_17-m_89.1_94.7.wav,standart,"∙∙ почти без ∙∙∙ ээ боев эээ захватила этот город,",m,70
Sib_17-m_94.7_98.91,Sib_17-m,94.7,98.91,./trimmed/Sib_17-m_94.7_98.91.wav,standart,"∙∙∙∙ и останови-илась ∙∙ на этой реке,",m,70
Sib_17-m_98.91_100.47,Sib_17-m,98.91,100.47,./trimmed/Sib_17-m_98.91_100.47.wav,standart,"∙∙ ширина которой,",m,70
Sib_17-m_100.47_104.46,Sib_17-m,100.47,104.46,./trimmed/Sib_17-m_100.47_104.46.wav,standart,"∙∙ ну была она метр= ‖ метров наверное ∙∙ ээ ∙∙ тридцать,",m,70
Sib_17-m_104.46_105.95,Sib_17-m,104.46,105.95,./trimmed/Sib_17-m_104.46_105.95.wav,standart,∙∙∙ всего-навсего.,m,70
Sib_17-m_105.95_108.62,Sib_17-m,105.95,108.62,./trimmed/Sib_17-m_105.95_108.62.wav,standart,∙∙∙ Которые можно было перейти вброд.,m,70
Sib_17-m_108.62_114.02,Sib_17-m,108.62,114.02,./trimmed/Sib_17-m_108.62_114.02.wav,standart,"∙∙∙ И вот в какой-то момент ∙∙ мы вдруг ∙∙∙ эээ ∙∙∙ увидели,",m,70
Sib_17-m_114.02_119.07,Sib_17-m,114.02,119.07,./trimmed/Sib_17-m_114.02_119.07.wav,standart,"∙∙∙ что на противоположном берегу ∙∙∙ находятся ∙∙ немцы,",m,70
Sib_17-m_119.07_122.68,Sib_17-m,119.07,122.68,./trimmed/Sib_17-m_119.07_122.68.wav,standart,"∙∙∙ в характерных ∙∙∙ таких ∙∙ пилотках,",m,70
Sib_17-m_122.68_123.41,Sib_17-m,122.68,123.41,./trimmed/Sib_17-m_122.68_123.41.wav,standart,"∙∙ серых,",m,70
Sib_17-m_123.41_127.7,Sib_17-m,123.41,127.7,./trimmed/Sib_17-m_123.41_127.7.wav,standart,∙∙∙∙ и даже ∙∙ ээ разговор ∙∙ ээ был слышен.,m,70
Sib_17-m_127.7_137.59,Sib_17-m,127.7,137.59,./trimmed/Sib_17-m_127.7_137.59.wav,standart,∙∙∙∙ И вот эта линия фронта ∙∙∙∙ ээ сохранилась ∙∙∙ на ∙∙∙ шесть месяцев.,m,70
Sib_17-m_137.59_138.61,Sib_17-m,137.59,138.61,./trimmed/Sib_17-m_137.59_138.61.wav,standart,"∙∙ Представляете!,",m,70
Sib_17-m_138.61_140.23,Sib_17-m,138.61,140.23,./trimmed/Sib_17-m_138.61_140.23.wav,standart,"где-то там шли бои-и,,,",m,70
Sib_17-m_140.23_141.02,Sib_17-m,140.23,141.02,./trimmed/Sib_17-m_140.23_141.02.wav,standart,"∙∙∙ вот,",m,70
Sib_17-m_141.02_142.96,Sib_17-m,141.02,142.96,./trimmed/Sib_17-m_141.02_142.96.wav,standart,∙∙ а-а здесь они стояли.,m,70
Sib_17-m_142.96_144.58,Sib_17-m,142.96,144.58,./trimmed/Sib_17-m_142.96_144.58.wav,standart,∙∙ Перед нашим домом!,m,70
Sib_17-m_144.58_145.99,Sib_17-m,144.58,145.99,./trimmed/Sib_17-m_144.58_145.99.wav,standart,∙∙∙ Представляете!,m,70
Sib_17-m_145.99_153.64,Sib_17-m,145.99,153.64,./trimmed/Sib_17-m_145.99_153.64.wav,standart,"∙∙∙ эээ ∙∙∙∙ И вот ∙∙ мм ∙∙∙∙ {ЦОКАНЬЕ} ∙∙ эээ ∙∙ высидев некоторое время,",m,70
Sib_17-m_153.64_157.96,Sib_17-m,153.64,157.96,./trimmed/Sib_17-m_153.64_157.96.wav,standart,"∙∙∙∙ ээ мм находясь на этой нейтральной полосе,",m,70
Sib_17-m_157.96_159.28,Sib_17-m,157.96,159.28,./trimmed/Sib_17-m_157.96_159.28.wav,standart,∙∙∙ я —,m,70
Sib_17-m_159.28_161.25,Sib_17-m,159.28,161.25,./trimmed/Sib_17-m_159.28_161.25.wav,standart,"вместе со своей ∙∙ мамой,",m,70
Sib_17-m_161.25_162.2,Sib_17-m,161.25,162.2,./trimmed/Sib_17-m_161.25_162.2.wav,standart,"с бабушкой,",m,70
Sib_17-m_162.2_166.76,Sib_17-m,162.2,166.76,./trimmed/Sib_17-m_162.2_166.76.wav,standart,— ∙∙∙ ээ ∙∙∙ решили ∙∙ уходить ∙∙ вглубь страны.,m,70
Sib_17-m_166.76_174.05,Sib_17-m,166.76,174.05,./trimmed/Sib_17-m_166.76_174.05.wav,standart,"∙∙∙∙ И-и ’’ ээ мм эээ ∙∙∙∙ оказались ∙∙∙ в глухой деревне,",m,70
Sib_17-m_174.05_179.4,Sib_17-m,174.05,179.4,./trimmed/Sib_17-m_174.05_179.4.wav,standart,∙∙∙ на расстоянии так ’’ ∙∙ приблизительно ∙∙ ста километров от линии фронта.,m,70
Sib_17-m_179.4_180.66,Sib_17-m,179.4,180.66,./trimmed/Sib_17-m_179.4_180.66.wav,standart,Которая здесь стояла.,m,70
Sib_17-m_180.66_183.67,Sib_17-m,180.66,183.67,./trimmed/Sib_17-m_180.66_183.67.wav,standart,∙∙∙∙ Наступила зима.,m,70
Sib_17-m_183.67_187.17,Sib_17-m,183.67,187.17,./trimmed/Sib_17-m_183.67_187.17.wav,standart,"∙∙∙ И-и я узнал,",m,70
Sib_17-m_187.17_188.96,Sib_17-m,187.17,188.96,./trimmed/Sib_17-m_187.17_188.96.wav,standart,"∙∙∙ все мы узнали,",m,70
Sib_17-m_188.96_192.63,Sib_17-m,188.96,192.63,./trimmed/Sib_17-m_188.96_192.63.wav,standart,∙∙∙ что произошла ∙∙ Сталинградская битва.,m,70
Sib_17-m_192.63_198.68,Sib_17-m,192.63,198.68,./trimmed/Sib_17-m_192.63_198.68.wav,standart,∙∙∙ ээ Значит ээ в феврале ∙∙∙ эээ ∙∙ уже сорок ∙∙ третьего года.,m,70
Sib_17-m_198.68_200.82,Sib_17-m,198.68,200.82,./trimmed/Sib_17-m_198.68_200.82.wav,standart,"∙∙∙∙ И я узнал,",m,70
Sib_17-m_200.82_204.49,Sib_17-m,200.82,204.49,./trimmed/Sib_17-m_200.82_204.49.wav,standart,"что ∙∙∙ ээ мм ээ ∙∙∙ завод-д,",m,70
Sib_17-m_204.49_211.74,Sib_17-m,204.49,211.74,./trimmed/Sib_17-m_204.49_211.74.wav,standart,"∙∙ который ∙∙ как ра-аз стоял ∙∙ на-а ‖ ∙∙ на-а ∙∙ этой ‖ ∙∙∙ мм ээ на этом рубеже,",m,70
Sib_17-m_211.74_215.45,Sib_17-m,211.74,215.45,./trimmed/Sib_17-m_211.74_215.45.wav,standart,∙∙∙ эээ ∙∙∙ мм так сказать ==,m,70
Sib_17-m_215.45_223.35,Sib_17-m,215.45,223.35,./trimmed/Sib_17-m_215.45_223.35.wav,standart,∙∙∙ ээ ∙∙ он полностью ∙∙ был ∙∙∙ ээ сожжён ∙∙ нашими отступающими войсками.,m,70
Sib_17-m_223.35_225.28,Sib_17-m,223.35,225.28,./trimmed/Sib_17-m_223.35_225.28.wav,standart,∙∙∙ Эти были руины!,m,70
Sib_17-m_225.28_233.27,Sib_17-m,225.28,233.27,./trimmed/Sib_17-m_225.28_233.27.wav,standart,"∙∙∙ И тем не менее ∙∙∙ комендантом ∙∙ этого разрушенного завода ∙∙ оказался мой ∙∙ дядя,",m,70
Sib_17-m_233.27_234.26,Sib_17-m,233.27,234.26,./trimmed/Sib_17-m_233.27_234.26.wav,standart,дядя Павел.,m,70
Sib_17-m_234.26_236.82,Sib_17-m,234.26,236.82,./trimmed/Sib_17-m_234.26_236.82.wav,standart,"∙∙∙∙ И когда я об этом узнал,",m,70
Sib_17-m_236.82_238.9,Sib_17-m,236.82,238.9,./trimmed/Sib_17-m_236.82_238.9.wav,standart,∙∙∙ то я сказал маме:,m,70
Sib_17-m_238.9_241.05,Sib_17-m,238.9,241.05,./trimmed/Sib_17-m_238.9_241.05.wav,standart,∙∙∙ (А было тогда мне значит —,m,70
Sib_17-m_241.05_243.93,Sib_17-m,241.05,243.93,./trimmed/Sib_17-m_241.05_243.93.wav,standart,"в сорок ∙∙ ээ ∙∙ третьем ∙∙∙ году,",m,70
Sib_17-m_243.93_245.56,Sib_17-m,243.93,245.56,./trimmed/Sib_17-m_243.93_245.56.wav,standart,— ∙∙ шестнадцать лет.),m,70
Sib_17-m_245.56_247.12,Sib_17-m,245.56,247.12,./trimmed/Sib_17-m_245.56_247.12.wav,standart,∙∙∙∙ «Мама@,m,70
Sib_17-m_247.12_249.54,Sib_17-m,247.12,249.54,./trimmed/Sib_17-m_247.12_249.54.wav,standart,∙∙∙ Я ∙∙ хочу ∙∙ к Павлу.»,m,70
Sib_17-m_249.54_251.55,Sib_17-m,249.54,251.55,./trimmed/Sib_17-m_249.54_251.55.wav,standart,∙∙∙ А ещё фро-онт!,m,70
Sib_17-m_251.55_253.16,Sib_17-m,251.55,253.16,./trimmed/Sib_17-m_251.55_253.16.wav,standart,∙∙∙ Ещё война-а!,m,70
Sib_17-m_253.16_256.079,Sib_17-m,253.16,256.079,./trimmed/Sib_17-m_253.16_256.079.wav,standart,∙∙∙∙ И мама ∙∙ мне разрешила.,m,70
Sib_17-m_256.079_264.0,Sib_17-m,256.079,264.0,./trimmed/Sib_17-m_256.079_264.0.wav,standart,"∙∙∙∙ И вот я ∙∙ добираюс-сь ∙∙∙ ээ ∙∙ до-о ∙∙∙ ’’’ этого ль= ‖ до этой линии фронта,",m,70
Sib_17-m_264.0_266.94,Sib_17-m,264.0,266.94,./trimmed/Sib_17-m_264.0_266.94.wav,standart,"∙∙∙∙ встреча-аюсь ∙∙ с Павлом,",m,70
Sib_17-m_266.94_271.35,Sib_17-m,266.94,271.35,./trimmed/Sib_17-m_266.94_271.35.wav,standart,"∙∙∙ и-и ∙∙ оказываюсь ∙∙ один ∙∙ из шести,",m,70
Sib_17-m_271.35_272.28,Sib_17-m,271.35,272.28,./trimmed/Sib_17-m_271.35_272.28.wav,standart,"∙∙ человек,",m,70
Sib_17-m_272.28_277.76,Sib_17-m,272.28,277.76,./trimmed/Sib_17-m_272.28_277.76.wav,standart,∙∙∙ которые ∙∙ эээ ∙∙∙∙ мм так сказать были связаны с этим заводом.,m,70
Sib_17-m_277.76_285.24,Sib_17-m,277.76,285.24,./trimmed/Sib_17-m_277.76_285.24.wav,standart,∙∙∙ Значит ээ мне-е ∙∙ нужно было ∙∙∙ ээ мм ∙∙ охранять ∙∙ этот разрушенный завод.,m,70
Sib_17-m_285.24_287.98,Sib_17-m,285.24,287.98,./trimmed/Sib_17-m_285.24_287.98.wav,standart,∙∙ То есть ээ охранять ∙∙ не-е от чего!,m,70
Sib_17-m_287.98_289.31,Sib_17-m,287.98,289.31,./trimmed/Sib_17-m_287.98_289.31.wav,standart,∙∙ И не-е от кого!,m,70
Sib_17-m_289.31_298.05,Sib_17-m,289.31,298.05,./trimmed/Sib_17-m_289.31_298.05.wav,standart,∙∙∙ Но мне {ОТКАШЛИВАНИЕ0.30} <тогда> нужны были ∙∙ хлебная карточка ∙∙∙ и-и ∙∙∙ эээ так сказать как= ‖ =кая крыша над головой.,m,70
Sib_17-m_298.05_302.42,Sib_17-m,298.05,302.42,./trimmed/Sib_17-m_298.05_302.42.wav,standart,∙∙ И вот этот Павел ∙∙ ээ мм м= ‖ меня ээ о= ‖ обеспечил.,m,70
